"Run","TSSEnrichment","ReadsInTSS","ReadsInPromoter","ReadsInBlacklist","PromoterRatio","PassQC","NucleosomeRatio","nMultiFrags","nMonoFrags","nFrags","nDiFrags","DoubletScore","DoubletEnrichment","BlacklistRatio"
"SRR5355694",18.061,12076,42206,1414,0.340640183370728,1,0.197977297778122,924,51713,61951,9314,0,0.7,0.0114122451614986
"SRR5355160",10.111,5591,21699,1678,0.176036799065421,1,0.411441396051848,3652,43666,61632,14314,0,0.4,0.0136130581516096
"SRR5354512",13.034,9070,35171,1590,0.285344561813432,1,0.134512720444755,767,54322,61629,6540,126.339371853757,6.4,0.0128997712116049
"SRR5355514",17.43,12508,45554,1434,0.369918633167135,1,0.707136519906843,7332,36068,61573,18173,68.3134454277262,4.7,0.0116447144040407
"SRR5355164",19.028,7937,30328,1887,0.246677403087534,1,0.214857413885101,987,50601,61473,9885,0,0.1,0.0153482016495047
"SRR5353696",17.78,11466,40387,1573,0.329722095225655,1,0.645150025519112,9030,37227,61244,14987,200.857828806322,8.3,0.0128420743256482
"SRR5354090",13.508,9100,32139,1124,0.262453452668714,1,0.635188548232027,7916,37444,61228,15868,87.9182538220781,5.3,0.00917880708172731
"SRR5353708",14.751,8537,32002,1435,0.261937891859152,1,0.660108160991385,9853,36797,61087,14437,323.306215343116,11.4,0.0117455432416062
"SRR3986090",16.586,9406,33820,1339,0.27755892587486,1,0.335642565878897,2620,45614,60924,12690,257.05591443437,9.6,0.0109891011752347
"SRR5355491",17.195,9786,35725,786,0.293607613662514,1,0.613611648940403,6918,37703,60838,16217,101.276204829707,5.7,0.00645977842795621
"SRR5353597",17.599,8834,31977,1279,0.263928093893924,1,0.398730085430616,4199,43310,60579,13070,307.419716551158,10.7,0.0105564634609353
"SRR5354118",17.382,9568,34560,1629,0.285549037428737,1,1.11273260482491,11444,28643,60515,20428,274.914207714971,10,0.0134594728579691
"SRR5355691",14.946,10884,40659,1520,0.335952605225323,1,0.234757590597453,1135,49008,60513,10370,0,0.8,0.0125592847817824
"SRR5355133",8.587,4757,18228,2500,0.150861569529737,1,0.438096598347973,2428,42009,60413,15976,0,0.1,0.0206909108966613
"SRR3986134",20.638,11287,37225,2212,0.308624063142535,1,0.518748898234657,4693,39709,60308,15906,0,1.4,0.0183391921469788
"SRR5354017",13.9,7967,29945,1870,0.249163768284768,1,0.757972032063659,9875,34182,60091,16034,176.441935885275,7.7,0.0155597344028224
"SRR5355141",9.438,3856,15465,1302,0.128737679808205,1,0.41320408451367,2897,42502,60064,14665,0,0.2,0.0108384389984017
"SRR5354750",16.908,11800,42545,1762,0.354760435601955,1,0.592854296719352,7682,37645,59963,14636,2.8314446617132,1.8,0.0146923936427464
"SRR5354229",14.7,7921,30035,1630,0.250525490457761,1,0.396807643015263,2767,42915,59944,14262,176.441935885275,7.7,0.0135960229547578
"SRR5353874",11.57,7613,29191,2618,0.244583158776707,1,0.307830546363059,2185,45629,59675,11861,156.353485215486,7.2,0.0219354838709677
"SRR5355216",17.207,7977,28295,952,0.237159285211386,1,0.693609289384777,4919,35223,59654,19512,0,0.4,0.00797934757099272
"SRR5355767",14.241,7839,28343,1662,0.237784824994127,1,0.379551399273165,2226,43201,59598,14171,3.93216844700902,1.9,0.0139434209201651
"SRR5355147",12.287,7868,30865,1496,0.259143269747448,1,0.368948554089467,2821,43502,59552,13229,0,0.6,0.0125604513702311
"SRR5354136",19.406,12240,42183,1481,0.354580300253854,1,0.508036710272792,5752,39444,59483,14287,68.3134454277262,4.7,0.012448934989829
"SRR5353417",13.552,9595,36390,2042,0.306576353434767,1,0.36950803027506,2750,43336,59349,13263,307.419716551158,10.7,0.0172033227181587
"SRR5353728",18.483,9698,33938,1510,0.2864981681271,1,0.601129974048443,8867,36992,59229,13370,81.4548780243773,5.1,0.0127471340053015
"SRR5355146",12.52,8384,34817,1928,0.294340930610037,1,0.43452424264474,2757,41229,59144,15158,0,0.8,0.0162992019477884
"SRR5355638",7.576,4717,21321,1340,0.180267852613423,1,0.929303144982383,4785,30652,59137,23700,115.17616690741,6.1,0.011329624431405
"SRR5355878",15.983,9516,36026,2083,0.305584772503647,1,1.36787981039608,12478,24894,58946,21574,35.2187277893649,3.5,0.0176687137379975
"SRR5353638",13.87,6689,23611,1519,0.200654372397383,1,0.480721799969799,4386,39734,58835,14715,65.6381047041353,4.6,0.0129089827483641
"SRR5353422",12.655,5477,20211,1937,0.172466464143086,1,0.394829556274995,3092,42008,58594,13494,21.5033082810129,2.9,0.0165289961429498
"SRR5355914",13.062,4987,18037,1348,0.154178206311758,1,1.47363301898761,14206,23647,58494,20641,50.9173770223357,4.1,0.0115225493212979
"SRR5355798",12.772,7172,27015,1212,0.231170098064384,1,0.354293660910882,2009,43145,58431,13277,1.56970865191051,1.7,0.010371207064743
"SRR5354137",15.143,10377,38608,1304,0.330774503084304,1,0.759527255185721,7217,33168,58360,17975,111.262801962222,6,0.0111720356408499
"SRR5355634",17.345,10721,35489,1282,0.306066303297916,1,0.72871753585592,3400,33537,57976,21039,0,1.1,0.0110562991582724
"SRR5355945",11.848,6803,28928,942,0.250502251472116,1,1.49848550411077,13182,23110,57740,21448,184.483505605787,7.9,0.00815725666782127
"SRR5354103",15.355,8165,30540,915,0.265131784560892,1,0.576665115387774,5628,36529,57594,15437,270.91848974055,9.9,0.0079435357849776
"SRR5354672",15.194,9123,36496,953,0.317450376633092,1,0.975564491184658,7883,29097,57483,20503,115.17616690741,6.1,0.00828940730302872
"SRR5355710",15.842,10352,36679,1272,0.31909766325057,1,0.241156653565413,1083,46306,57473,10084,0,0.9,0.0110660658048127
"SRR5356105",22.384,11089,36880,1680,0.320896561325352,1,1.37729604501076,8418,24172,57464,24874,0,0.6,0.0146178476959488
"SRR5354369",16.095,8185,30200,1615,0.263006636127706,1,0.426339063897446,3312,40252,57413,13849,323.306215343116,12.8,0.0140647588525247
"SRR5355270",14.441,6549,24994,1389,0.217702599122012,1,0.795783019458174,4792,31966,57404,20646,0,0.4,0.012098460037628
"SRR5355662",12.827,7022,27508,1328,0.239946965335566,1,1.08918613551044,5654,27437,57321,24230,0,0.6,0.0115838872315556
"SRR5355288",15.609,8734,31292,1297,0.273087462691777,1,0.755192696525948,4407,32642,57293,20244,0,0.2,0.0113190093030562
"SRR3986156",17.736,6440,21650,2111,0.189281342892114,1,1.0785026349264,8171,27515,57190,21504,168.500728440054,7.5,0.0184560237803812
"SRR5354487",14.138,8075,29783,1442,0.260500306131374,1,0.220196802493116,1111,46849,57165,9205,0,0.9,0.0126126126126126
"SRR5354550",17.889,10362,35514,905,0.310964397667373,1,0.407517870347547,5762,40570,57103,10771,21.5033082810129,2.9,0.00792427718333538
"SRR5355814",13.77,7663,27997,634,0.245566178405403,1,0.299436960040119,3240,43869,57005,9896,0,1.4,0.00556091570914832
"SRR5355213",12.935,7721,29078,980,0.255137316837764,1,0.757115105917178,4871,32431,56985,19683,0,1.2,0.00859875405808546
"SRR5355956",14.801,8887,32032,1255,0.281609902765812,1,0.465987885036732,888,38795,56873,17190,2.8314446617132,1.8,0.0110333550190776
"SRR5356086",13.289,8644,36072,1269,0.317356418918919,1,1.65880701754386,12367,21375,56832,23090,141.11909779047,6.8,0.0111644847972973
"SRR5355782",14.323,7544,28480,2852,0.251044549829875,1,0.929550634418478,9385,29397,56723,17941,141.11909779047,6.8,0.0251397140489748
"SRR5354502",18.726,9277,32334,1430,0.28627839852673,1,0.283418935502932,1600,44002,56473,10871,156.353485215486,7.2,0.0126609176066439
"SRR5354295",9.109,7121,28490,746,0.252271238068252,1,0.471299408530707,3014,38379,56467,15074,11.6790423073282,2.4,0.00660562806595002
"SRR5355588",9.801,6697,26592,1667,0.235544217687075,1,0.880534363860479,7300,30017,56448,19131,5.41688457717756,2,0.014765802154195
"SRR5355806",13.606,6507,25495,990,0.226662517780939,1,0.314448651428037,2771,42786,56240,10683,97.509679298159,5.6,0.00880156472261735
"SRR5354612",14.163,6158,24437,1366,0.218051217988757,1,0.300236680898459,1554,43096,56035,11385,43.131310042495,3.8,0.0121888105648256
"SRR3986083",14.552,7547,30018,1109,0.268334108055923,1,0.385671109349453,2720,40366,55934,12848,19.2104906702686,2.8,0.00991346944613294
"SRR5355268",15.164,8531,32057,1452,0.288189075479161,1,0.641423680793295,3559,33884,55618,18175,0,1.1,0.0130533280592614
"SRR5355955",15.418,7140,28490,1291,0.256861048000289,1,1.57608695652174,11978,21528,55458,21952,84.3091818210549,5.2,0.0116394388546287
"SRR5355594",13.274,7642,28502,1055,0.257275418833045,1,0.895623010848362,6445,29221,55392,19726,0,0.6,0.00952303581744656
"SRR5355688",18.776,8401,29167,1704,0.263749480042682,1,0.215791903955672,1153,45479,55293,8661,0,0.9,0.0154088220932125
"SRR5353865",15.471,6797,26574,1312,0.240588842414037,1,0.297413489322715,1904,42567,55227,10756,222.320929829296,8.8,0.0118782479584261
"SRR5355615",14.814,7339,26358,1162,0.239618181818182,1,0.790073230268511,7217,30725,55000,17058,0,0.7,0.0105636363636364
"SRR5354774",10.505,6345,25345,1614,0.230488714283116,1,0.739024544534413,8892,31616,54981,14473,8.37641057222779,2.2,0.0146777977846893
"SRR5354414",7.657,6175,24406,3972,0.222058448884522,1,0.674763051229696,6997,32813,54954,15144,148.681083163553,7,0.0361393165192707
"SRR5354443",14.597,6649,24826,1694,0.226547671192875,1,0.223390716055998,1395,44787,54792,8610,15.2980920556206,2.6,0.0154584610892101
"SRR5355110",13.525,7950,30077,894,0.274540409295872,1,0.318815456843626,2417,41535,54777,10825,0,1,0.00816035927487814
"SRR5356009",18.56,9804,35119,1552,0.320651181476206,1,1.00998348320793,9715,27245,54762,17802,48.4785910478643,4,0.0141704101384172
"SRR5354374",15.678,9303,35325,1220,0.322561498986431,1,0.520732079873358,4935,36007,54757,13815,50.9173770223357,4.1,0.0111401282027869
"SRR5354791",16.923,9315,35128,1582,0.321044069531521,1,0.706137341732676,8430,32066,54709,14213,129.583082224378,6.5,0.0144583158164105
"SRR3986198",20.949,9299,30727,2063,0.280873507742372,1,0.329226507253773,2506,41151,54699,11042,0,0.8,0.0188577487705443
"SRR3986195",20.409,12172,40434,1898,0.369699186248514,1,0.440823101649365,3799,37954,54685,12932,111.262801962222,6,0.0173539361799397
"SRR5355072",15.413,9029,33976,1556,0.310714416358781,1,0.480316239779065,3455,36934,54674,14285,144.466147809143,6.9,0.0142297984416725
"SRR5355093",16.583,9354,34016,1744,0.31112574543592,1,0.320689988403556,1904,41392,54666,11370,0,0.8,0.0159514140416347
"SRR5353656",18.385,9145,33713,1085,0.308755380529353,1,0.408539731682147,4087,38760,54595,11748,43.131310042495,3.8,0.00993680739994505
"SRR5354108",14.41,8871,33858,2147,0.310789227295258,1,0.6165899985161,6441,33695,54471,14335,104.31955311417,5.8,0.0197077343907767
"SRR5356109",14.791,9613,37639,1144,0.346264949402024,1,1.44919111351449,11298,22191,54350,20861,0,0.3,0.010524379024839
"SRR5355800",7.098,4004,18585,1498,0.171116840069975,1,0.158284276085658,511,46884,54305,6910,0,0.1,0.0137924684651505
"SRR5355957",15.887,7036,26050,1109,0.240464498024591,1,1.37538920317502,10058,22803,54166,21305,323.306215343116,11.8,0.0102370490713732
"SRR3986101",13.957,8000,29843,1221,0.27562989507906,1,0.31241969502291,1610,41249,54136,11277,48.4785910478643,4,0.0112771538347865
"SRR5354602",14.55,6723,25540,1094,0.236612933110988,1,0.455658647103247,4486,37076,53970,12408,164.133278252098,7.4,0.0101352603298129
"SRR5355815",11.821,4925,20456,1049,0.190012632830497,1,0.340238527998406,2890,40163,53828,10775,0,0.2,0.00974399940551386
"SRR3986140",21.717,8324,30149,1070,0.280059822390666,1,0.462861801875255,3581,36795,53826,13450,213.852119533482,8.6,0.009939434474046
"SRR5353749",18.234,10405,36491,1337,0.339388020833333,1,0.689981452956524,9026,31811,53760,12923,30.4097182463603,3.3,0.0124348958333333
"SRR3986092",12.214,7704,29512,1513,0.274489378325087,1,0.296185562038868,2095,41474,53758,10189,144.466147809143,6.9,0.0140723241192009
"SRR5355809",16.622,8050,29540,1742,0.274898099722682,1,0.375022392834293,2788,39075,53729,11866,0,0.8,0.0162109847568352
"SRR5354816",20.186,8940,33168,1707,0.308890089217531,1,0.671200896470149,7265,32126,53689,14298,152.077591682211,7.1,0.0158971111400846
"SRR5355930",15.723,7837,29117,1184,0.271588471224699,1,1.03891065383591,7188,26291,53605,20126,152.077591682211,7.1,0.011043745919224
"SRR5355531",16.988,9377,36864,1012,0.344105292635116,1,0.626632250227756,5380,32930,53565,15255,23.3961731041091,3,0.00944646690936246
"SRR5354528",15.702,8794,30427,2552,0.28406184065575,1,0.151664372957165,1520,46504,53557,5533,77.9290137391847,5,0.0238250835558377
"SRR5354251",15.959,8688,33741,1302,0.315430783037918,1,1.00194639916155,8217,26716,53484,18551,316.729387210893,10.9,0.012171864482836
"SRR5354075",15.923,8210,30372,1248,0.284030972954775,1,0.734388685243455,7353,30827,53466,15286,71.7032149078389,4.8,0.011670968465941
"SRR5354292",12.113,5701,22065,1181,0.206759871811691,1,0.995848139143445,6460,26735,53359,20164,77.9290137391847,5,0.0110665492231863
"SRR5354104",16.104,8718,32364,1155,0.30489505219128,1,0.778083017856545,7526,29849,53074,15699,311.548493580112,10.8,0.010881034027961
"SRR5355770",14.78,7449,25602,1265,0.241660531234071,1,0.266885104754616,1440,41812,52971,9719,0,0.7,0.0119404957429537
"SRR5354124",16.638,8629,30918,1242,0.291905058630261,1,0.683054725735715,7767,31466,52959,13726,168.500728440054,7.5,0.0117260522290829
"SRR5353704",18.493,9787,34673,1302,0.327765488817046,1,0.728247018461036,9217,30605,52893,13071,6.68799462495598,2.1,0.0123078668254779
"SRR5355741",13.773,7936,28156,1240,0.266175080355455,1,0.309255637794886,1849,40397,52890,10644,0,0.9,0.0117224428058234
"SRR3986025",17.864,8381,29697,1269,0.281232243645593,1,0.219494167917773,1157,43295,52798,8346,2.8314446617132,1.8,0.0120175006629039
"SRR5354485",14.625,8641,30767,1297,0.291448004092227,1,0.158411061121475,726,45565,52783,6492,50.9173770223357,4.1,0.0122861527385711
"SRR5353883",7.354,3116,13908,1126,0.132052182829798,1,0.24972708718971,1369,42138,52661,9154,239.520204651837,9.2,0.0106910237177418
"SRR5355501",18.723,7933,30105,1161,0.286343402830619,1,0.825848355388837,7400,28791,52568,16377,172.017597862291,7.6,0.0110428397504185
"SRR5356027",21.85,8640,31108,1797,0.296103104951551,1,0.421816213290026,2703,36945,52529,12881,148.681083163553,7,0.0171048373279522
"SRR5354280",13.034,5654,21383,1662,0.203659256719432,1,1.1779372718221,9556,24104,52497,18837,6.68799462495598,2.1,0.0158294759700554
"SRR5355025",15.695,6864,25590,1232,0.243770004572474,1,0.375615892651221,2664,38156,52488,11668,62.3405321423916,4.5,0.0117360158512422
"SRR5354745",12.757,6861,26662,1361,0.254505536464299,1,0.688969141972721,7404,31013,52380,13963,54.0179830151353,4.2,0.0129915998472699
"SRR5355041",12.084,7225,27903,2114,0.266519571322139,1,0.463842281879195,3655,35760,52347,12932,13.6521142302001,2.5,0.0201921791124611
"SRR5355495",9.066,3049,12363,561,0.118145677643776,1,0.704766869766381,6732,30691,52321,14898,0,0.1,0.00536113606391315
"SRR3986084",16.362,9279,34268,1708,0.327979939128271,1,0.309954864593781,2260,39880,52241,10101,87.9182538220781,5.3,0.0163473134128367
"SRR5354500",17.619,9129,31891,1366,0.305293892399004,1,0.198375550660793,1030,43584,52230,7616,129.583082224378,6.5,0.013076775799349
"SRR5355303",8.167,3221,14683,1619,0.14060135976252,1,0.484772656183354,4247,35167,52215,12801,0,0.3,0.0155032078904529
"SRR5354786",13.002,4872,18767,1280,0.179732991112473,1,0.927134472703112,8252,27091,52208,16865,108.160735160026,5.9,0.0122586576769844
"SRR5354684",22.363,9633,34120,1438,0.327535230196214,1,0.858753836271501,7356,28022,52086,16708,81.4548780243773,5.1,0.0138040932304266
"SRR5353941",14.427,7606,27781,1893,0.266924806395204,1,0.303320977759968,1900,39928,52039,10211,104.31955311417,5.8,0.0181882818655239
"SRR3986070",11.708,7172,28778,1400,0.277308818994758,1,0.391211089363756,2108,37297,51888,12483,65.6381047041353,4.6,0.0134905951279679
"SRR5355953",15.375,8564,32018,1184,0.309562022623997,1,0.793107035123609,8121,28841,51715,14753,217.60506137131,8.7,0.0114473556995069
"SRR5354483",18.685,7794,27350,1217,0.264880779437116,1,0.212015212696028,1135,42596,51627,7896,59.7405393991436,4.4,0.0117864683208399
"SRR5355937",12.367,6701,26157,1823,0.25341019182329,1,1.09762640221102,9381,24604,51610,17625,316.729387210893,10.9,0.0176613059484596
"SRR5353379",11.992,7134,27901,1691,0.270563022439441,1,0.350754479723357,2433,38172,51561,10956,17.4367782746844,2.7,0.0163980527918388
"SRR5355726",17.923,9024,32412,1724,0.315887959768435,1,0.209120905020033,707,42430,51303,8166,213.852119533482,8.6,0.0168021363273103
"SRR3986196",19.791,8945,29407,2192,0.287340485822048,1,0.288714836174982,2719,39707,51171,8745,0,0.4,0.0214183815051494
"SRR5355579",14.529,7968,30834,1104,0.301637612255679,1,0.60529539244323,5783,31839,51111,13489,0,0.3,0.0108000234783119
"SRR5355082",13.656,6255,23741,2561,0.232554266906982,1,0.481167662933086,3352,34462,51044,13230,68.3134454277262,4.7,0.0250862001410548
"SRR3986046",18.69,8589,31855,1255,0.312120321379581,1,0.349357448833889,2004,37818,51030,11208,0.655888142044136,1.6,0.0122966882226141
"SRR5353804",17.665,10009,37169,1178,0.364745250431779,1,0.496211898749046,6013,34054,50952,10885,115.17616690741,6.1,0.0115598995132674
"SRR5355554",15.108,8339,30754,1159,0.302822032730066,1,0.77152525816355,7802,28664,50779,14313,0,0.3,0.0114121979558479
"SRR5354113",19.364,7911,26798,1554,0.263874118712828,1,0.652391799544419,6079,30730,50778,13969,111.262801962222,6,0.0153019023986766
"SRR5354250",11.2,6052,23728,1272,0.234027024361377,1,0.842114825581395,6066,27520,50695,17109,40.2471962177064,3.7,0.0125456159384555
"SRR5354372",14.964,7874,28647,2040,0.283285866856533,1,0.383630243822346,3285,36543,50562,10734,32.5191691780254,3.4,0.0201732526403228
"SRR5355874",24.014,10223,36428,1837,0.360295135798073,1,0.969571823742549,8080,25667,50553,16806,217.60506137131,8.7,0.0181690503036417
"SRR5354752",15.7,6779,26419,1044,0.261486232357424,1,0.648081691243638,7236,30652,50517,12629,160.662521249647,7.3,0.0103331551754855
"SRR5356140",16.461,6941,26731,870,0.265446565112907,1,1.45506850650934,8112,20509,50351,21730,6.68799462495598,2.1,0.00863935175071001
"SRR5353562",14.106,8598,31015,1383,0.30839216466143,1,0.357439801317352,2610,37044,50285,10631,37.4272253319943,3.6,0.013751615789997
"SRR5353986",6.723,2295,10996,819,0.109341129208679,1,0.814288291538878,10479,27715,50283,12089,2.8314446617132,1.8,0.00814390549489887
"SRR5354781",11.28,5406,21740,1430,0.216456250746744,1,0.619152023214574,7116,31015,50218,12087,54.0179830151353,4.2,0.0142379226572145
"SRR5355037",18.104,8923,32701,2337,0.325953909333759,1,0.34601658303593,2805,37267,50162,10090,122.318270893836,6.3,0.0232945257366134
"SRR5353449",14.677,8316,30067,1616,0.299902250239387,1,0.396751093649865,2670,35889,50128,11569,122.318270893836,6.3,0.0161187360357485
"SRR5354907",13.664,6162,24367,1045,0.243120547562509,1,0.321754497019571,1899,37914,50113,10300,3.93216844700902,1.9,0.0104264362540658
"SRR5354445",16.571,8243,29055,1956,0.290161184013422,1,0.19668722214255,681,41838,50067,7548,37.4272253319943,3.6,0.0195338246749356
