"","CS1","CS2","CS3","CS4","CS5","CS6","CS7","CS8","CS9","CS10","CS11","CS12","CS13","CS14","CS15","CS16","CS17","CS18","CS19","CS20","CS21","CS22","CS23","CS24","CS25","CS26","CS27","CS28","CS29","CS30"
"SRR5355684",-4.50036e-05,0.000104482,5.97891e-05,8.37942e-05,-0.000478183,9.59466e-05,-6.25418e-05,-0.000284392,0.000159999,-0.000253891,-9.58674e-05,0.000265968,0.000431025,-0.000482292,-6.62743e-05,-1.52953e-06,8.07382e-05,6.21839e-06,-3.81314e-05,-0.000106034,-0.000430989,-0.000277761,-0.000178024,0.000828696,0.000424055,0.000524173,0.000663698,0.000550416,0.000247363,0.00040185
"SRR5354794",-8.76776e-06,1.13328e-05,-3.22672e-06,-3.32798e-06,2.59153e-07,-3.37797e-06,3.92991e-06,4.67817e-08,7.19456e-06,1.67455e-06,-7.43466e-06,-5.81507e-06,1.18085e-05,-6.79178e-06,-7.11456e-06,8.15798e-07,1.06148e-05,1.03821e-05,-5.24484e-06,-2.36114e-06,1.49597e-06,9.50169e-07,-6.87437e-06,2.17986e-05,1.26197e-05,1.24923e-05,5.57212e-06,1.53357e-05,1.48374e-05,1.11324e-05
"SRR3986114",-4.35959e-05,9.13233e-05,-4.25487e-05,-2.55254e-05,-3.93916e-05,-4.21156e-05,4.6353e-05,-1.62004e-05,4.81999e-05,3.40628e-05,-1.32694e-05,-3.35795e-05,0.000148009,-9.55991e-05,-4.15647e-05,-6.79567e-05,2.51509e-05,8.38621e-05,-6.42113e-05,-1.98017e-05,-2.95381e-05,5.23434e-06,-3.9359e-05,0.000172376,6.2423e-05,7.15915e-05,0.000118952,0.000106931,9.03632e-05,6.21199e-05
"SRR5355101",-3.84751e-06,8.85712e-06,4.5945e-08,9.76485e-08,-2.80085e-06,-1.11347e-05,4.97439e-06,-4.42991e-06,2.46564e-06,1.13198e-05,-8.75141e-06,-7.93682e-06,1.67126e-05,-1.28711e-05,-1.9206e-06,-8.18998e-06,-1.97505e-06,1.49357e-05,4.80737e-07,-4.38286e-06,-2.70623e-06,7.20706e-06,-7.19402e-07,2.50449e-05,1.84007e-05,2.24296e-05,2.03679e-05,1.73622e-05,9.86721e-06,1.41896e-05
"SRR5353618",-1.67415e-05,2.78791e-05,-1.55535e-05,-1.90007e-06,-2.39309e-05,-7.08397e-06,4.51635e-06,-1.32258e-05,1.7084e-05,3.15227e-06,-1.05021e-05,-1.69685e-05,3.14775e-05,-1.54256e-05,-1.13172e-05,-1.31942e-05,1.2546e-05,1.7802e-05,-8.76922e-06,6.98069e-06,-6.88675e-06,8.81877e-06,-7.17223e-06,4.40312e-05,2.64495e-05,2.19678e-05,2.12438e-05,3.29597e-05,2.35385e-05,1.71729e-05
"SRR5354592",-1.13126e-05,7.48107e-06,-9.00138e-06,-3.36679e-06,-4.55618e-06,-5.8603e-06,6.74974e-06,-2.69282e-06,1.79772e-06,3.33129e-06,-1.31415e-05,-7.06332e-06,1.09786e-05,-7.12487e-06,-7.51519e-06,3.70463e-07,1.47247e-05,1.08441e-05,-1.06402e-05,-4.81136e-06,7.13618e-06,2.24519e-06,3.56086e-06,2.80295e-05,1.18321e-05,1.49425e-05,1.44606e-05,2.48525e-05,1.56772e-05,1.24678e-05
"SRR5354255",-0.000139395,0.000404238,-0.000121826,-0.000250847,-1.61951e-05,-0.000114268,0.000137381,0.000178509,-0.000220999,0.000225041,-0.000106712,-0.000164145,0.00050068,-0.000491639,-0.000223068,-0.000244215,0.000139661,0.000368479,-0.000229323,-7.39085e-05,0.00017874,5.9785e-05,7.74237e-06,0.000715437,0.000484445,0.000380812,0.000429261,0.000565786,0.000503956,0.000267844
"SRR5353833",-0.00785895,0.00293385,0.00299622,0.00436895,-0.000818225,-0.00158897,0.00323686,-0.00377146,0.00410192,0.00127712,-0.00527713,-0.0039325,0.00333108,-0.000818515,-0.00563196,-0.00641761,-0.0032675,0.000309196,0.00338121,0.00245813,0.000618154,0.00207907,0.0030629,0.00966642,0.000335763,0.00992233,-0.000428832,0.00315533,0.00803542,0.0115411
"SRR5353759",-1.50709e-05,2.68994e-05,-3.09014e-06,-7.13465e-06,-1.57243e-05,-1.8073e-05,8.93352e-06,-1.08729e-05,2.06208e-05,4.60178e-07,-9.75694e-06,-9.75523e-06,3.59291e-05,-1.43146e-05,-2.31549e-05,-7.00572e-06,2.10317e-06,1.89348e-05,-1.24098e-05,5.09298e-06,-9.9686e-07,9.24395e-06,-6.57037e-06,4.24039e-05,2.39984e-05,2.2377e-05,1.92169e-05,4.53934e-05,1.74361e-05,2.01381e-05
"SRR5353888",-3.30889e-06,7.25044e-06,-2.8591e-06,-8.23593e-08,-1.07061e-06,-1.59379e-06,4.85537e-06,-8.35296e-07,2.54279e-06,1.32849e-06,-4.06205e-06,-2.97007e-06,7.94757e-06,-5.0091e-06,-2.77051e-06,-3.27692e-06,4.53351e-06,7.48322e-06,-1.46707e-06,-4.88691e-07,2.16078e-07,2.53981e-06,-7.34785e-07,1.17802e-05,7.43577e-06,5.40418e-06,2.97791e-06,7.98076e-06,7.87279e-06,5.10621e-06
"SRR5353849",-1.58483e-05,2.34656e-05,-1.15483e-05,-6.87944e-06,-5.42877e-06,-2.59183e-05,4.93007e-06,-2.1174e-06,3.13625e-05,4.58455e-06,-1.47785e-05,-8.64957e-06,3.15506e-05,-2.59478e-05,-2.51952e-05,-8.45875e-06,1.44787e-05,3.03903e-05,-7.67815e-06,1.50923e-06,1.13587e-07,9.45021e-06,-7.46563e-06,4.524e-05,2.61619e-05,2.7617e-05,1.74095e-05,3.33091e-05,2.2065e-05,2.17936e-05
"SRR5354504",-2.12597e-05,2.18558e-05,3.44937e-06,-2.57115e-06,-9.09297e-06,-1.07641e-06,1.71219e-05,-2.43984e-06,8.59702e-06,2.8766e-06,-1.62914e-05,-8.788e-06,2.64901e-05,-2.29086e-05,-9.05325e-06,-1.30735e-05,9.05457e-06,1.18882e-05,-2.9571e-06,2.81707e-06,1.0192e-06,9.62066e-06,-7.1232e-06,5.19704e-05,1.70993e-05,2.68924e-05,1.75769e-05,3.92301e-05,1.19106e-05,1.90565e-05
"SRR5353976",-3.75235e-05,0.000107026,-4.27653e-05,-1.24677e-05,-8.34149e-06,-4.29404e-05,6.05031e-05,4.2789e-05,8.92133e-05,2.48979e-05,-5.96855e-05,-2.13456e-05,8.49814e-05,-8.51107e-05,-6.69041e-05,-6.5204e-05,4.94669e-05,7.30786e-05,-1.81511e-05,-6.5099e-06,-1.18165e-05,-1.26739e-05,-4.04222e-05,0.000160179,8.52987e-05,7.87066e-05,0.000107401,0.000105944,7.36149e-05,5.66136e-05
"SRR5355944",-1.93557e-05,5.38153e-05,-1.41414e-05,-6.86437e-07,-1.76361e-05,-3.31881e-05,1.01167e-05,-6.40392e-06,3.97268e-05,2.24718e-05,-1.4309e-05,-2.39223e-05,4.74594e-05,-6.01539e-05,-1.77255e-05,-3.1125e-05,-1.61197e-05,3.92406e-05,-3.29944e-06,-1.36414e-05,-8.04528e-06,2.36573e-05,1.94471e-05,7.13648e-05,4.83593e-05,6.2397e-05,6.03513e-05,7.07386e-05,5.44064e-05,2.3092e-05
"SRR5353629",-4.65093e-05,6.55827e-05,-1.80505e-05,-1.41035e-06,-2.65195e-05,-3.95048e-05,3.08361e-05,-1.97257e-05,5.38351e-05,1.28759e-05,-3.16667e-05,-2.83579e-05,8.54809e-05,-3.6654e-05,-3.78663e-05,-3.51649e-05,2.13511e-05,3.27776e-05,-2.80672e-05,-3.757e-07,3.23454e-06,1.99616e-05,-1.10318e-05,0.000117023,8.11502e-05,4.7837e-05,5.74445e-05,7.53824e-05,6.71597e-05,3.07683e-05
"SRR5355920",-0.00018946,0.000584606,8.17846e-05,4.11148e-05,-0.000167716,-0.000246417,-6.56774e-05,-2.53205e-05,-4.09114e-05,0.000285207,-0.000204605,-0.000153758,0.000462036,-0.000359791,-0.000162293,-0.000348323,6.45872e-05,0.000345955,-3.48448e-06,-8.13188e-05,-6.56517e-05,0.000299712,0.000247907,0.000739862,0.000571214,0.000295419,0.0004164,0.000329217,0.000320436,0.000200243
"SRR5354096",-1.10729e-05,3.02254e-05,-5.15834e-06,-2.39922e-07,-1.89696e-05,-9.45056e-06,9.61139e-06,-7.84785e-06,1.70198e-05,1.08727e-06,-1.39606e-05,-6.32281e-06,3.79107e-05,-1.82812e-05,-2.52611e-05,-1.18666e-05,-1.95551e-06,2.89569e-05,8.65943e-07,-7.19683e-06,-8.78383e-06,1.03992e-05,-1.04847e-05,5.15312e-05,2.05425e-05,3.63691e-05,2.67952e-05,4.35092e-05,2.67775e-05,1.93974e-05
"SRR5353476",-4.00106e-06,1.73183e-05,-5.88082e-06,-1.1074e-07,-2.71939e-08,-6.95342e-06,6.83163e-06,1.95041e-06,1.2851e-05,2.31369e-06,-1.11092e-05,-6.22699e-06,1.58486e-05,-1.33253e-05,-8.40835e-06,-1.48198e-05,5.8521e-06,4.1319e-06,-4.83735e-06,1.82311e-06,-4.91948e-06,3.74852e-06,-6.39929e-06,2.21925e-05,1.83515e-05,1.45918e-05,1.75385e-05,1.72491e-05,1.17911e-05,9.32001e-06
"SRR5354060",-7.86215e-05,0.000154636,2.15931e-05,1.91743e-06,-0.000176116,-8.84784e-05,4.00802e-05,-3.3865e-06,6.84693e-05,-1.34213e-06,-3.96026e-05,-4.27105e-05,0.000157457,-0.000168919,-0.00013336,-6.01817e-05,7.50189e-06,3.67131e-05,9.18459e-06,-5.18236e-05,2.41801e-05,0.000102536,2.42012e-05,0.000300442,0.000167976,0.00015744,0.0001853,0.000196018,0.000148595,7.58612e-05
"SRR5354362",-1.4356e-05,9.32591e-06,-6.65343e-06,-1.80032e-05,2.01248e-06,-1.37688e-05,-1.80229e-06,6.59286e-07,-9.02851e-07,-1.63777e-06,-3.20751e-05,1.05054e-06,2.74287e-05,-2.13895e-05,-2.48614e-06,-9.35928e-06,2.59752e-05,1.93744e-05,-2.02037e-05,-5.12799e-06,8.97215e-06,6.12778e-06,-1.04046e-05,5.21106e-05,3.06403e-05,2.98806e-05,3.38435e-05,3.45878e-05,4.17254e-05,2.25503e-05
"SRR5355097",-7.92372e-05,8.23468e-05,1.05123e-07,-3.3787e-06,-2.07621e-05,-5.4012e-05,3.25637e-05,-3.70136e-05,1.58973e-05,4.82215e-05,-5.89968e-05,-1.12214e-05,0.000125898,-4.20236e-05,-6.76416e-05,-9.40941e-05,5.81284e-06,6.88588e-05,1.38477e-05,-3.12272e-05,-3.32599e-06,2.38268e-05,-1.27064e-05,0.000151371,9.55385e-05,0.000125536,0.000111012,0.000146349,7.48941e-05,5.99113e-05
"SRR3986182",-4.10933e-06,1.16249e-05,1.13501e-06,-1.06512e-06,-2.62455e-06,-3.33987e-06,2.45244e-06,-5.88219e-06,8.79335e-06,5.44704e-06,-5.91625e-06,-2.23736e-05,3.23697e-05,-1.51992e-05,-1.85893e-06,-9.63159e-07,5.41824e-06,1.87567e-05,1.10806e-05,-5.87775e-07,-2.85554e-06,9.42767e-06,-9.55775e-08,3.81066e-05,2.50401e-05,1.99623e-05,2.44725e-05,1.48456e-05,9.55924e-06,1.10532e-05
"SRR5353690",-1.71331e-05,1.50097e-05,-6.85644e-06,-2.4013e-06,-9.786e-06,-4.10821e-06,5.47051e-06,1.6471e-06,1.94171e-05,2.8355e-06,-6.84869e-06,-5.18029e-06,2.68844e-05,-1.41482e-05,-2.51082e-05,-1.18856e-05,1.77232e-05,2.31056e-05,-4.71556e-06,-1.12342e-06,-5.11121e-06,8.77242e-06,-5.69331e-06,4.2157e-05,2.57745e-05,2.34108e-05,1.40741e-05,3.0253e-05,1.33015e-05,1.0697e-05
"SRR5353841",-9.26711e-06,1.98453e-05,-4.84009e-06,-4.26002e-06,-1.07049e-05,-2.46167e-06,9.42957e-06,7.76594e-06,1.5499e-05,-4.78283e-07,-7.28647e-06,-3.8559e-06,2.13877e-05,-1.00343e-05,-7.79108e-06,-4.35422e-06,7.49268e-06,1.55827e-05,-7.85836e-06,4.42792e-06,-2.68613e-06,1.04234e-05,-1.05789e-05,3.35979e-05,1.51758e-05,7.23187e-06,8.97465e-06,1.7658e-05,1.42484e-05,1.70499e-05
"SRR5354817",-7.09956e-05,0.000125503,-3.63845e-05,-0.000103327,-3.98988e-05,-0.000142007,-6.81256e-06,-6.71099e-05,-1.21939e-05,1.10623e-05,1.51552e-05,-2.66307e-05,0.00025169,-0.000105995,-6.23145e-05,-8.40737e-05,3.47518e-05,0.000140576,5.83869e-05,-8.78643e-05,1.50857e-05,7.1641e-05,-5.79419e-05,0.000218708,0.000194906,0.000189085,0.000194071,0.000144073,0.000106715,0.000120947
"SRR3986086",-3.90729e-05,0.000114073,-4.97426e-05,-4.00483e-05,-5.15603e-05,-9.88456e-05,3.30451e-05,-8.85751e-05,3.03276e-05,6.99343e-06,-5.15128e-07,-4.80242e-05,0.000195386,-6.60196e-05,-5.02326e-05,-5.52828e-05,5.60081e-05,5.29433e-05,-8.76099e-06,3.27227e-05,-3.43567e-05,6.17018e-05,-3.877e-05,0.00017531,9.11492e-05,9.36171e-05,0.000154472,0.000153817,0.000124492,4.11678e-05
"SRR5353429",-1.23447e-05,1.43596e-05,-9.79708e-06,-7.02672e-06,-1.2327e-05,-1.01512e-05,9.15734e-06,-6.168e-06,1.05169e-05,-8.40779e-07,-3.74393e-06,-4.86139e-06,3.04243e-05,-1.00089e-05,-1.21901e-05,-9.34812e-06,1.21711e-05,1.27368e-05,-2.14207e-06,6.63541e-06,6.8039e-06,1.37181e-05,2.24155e-06,3.49708e-05,1.44851e-05,1.33138e-05,1.05046e-05,3.38882e-05,1.89739e-05,1.54679e-05
"SRR5355742",-1.26164e-06,1.20737e-06,5.47842e-07,-3.95988e-06,-2.68785e-06,-5.42643e-06,1.92455e-07,-5.07281e-06,-2.29583e-06,-1.1014e-06,-8.57855e-07,5.61376e-07,9.54976e-06,-7.13331e-06,-3.8369e-06,-1.52196e-06,-2.09458e-06,7.89076e-06,-6.42926e-07,-3.82993e-06,-3.58232e-06,-2.37954e-06,-5.31345e-06,1.8603e-05,5.30783e-06,1.3199e-05,7.46024e-06,8.04747e-06,1.03803e-05,8.45279e-06
"SRR5355463",-2.07642e-05,0.000110221,-2.48208e-05,1.60618e-05,-3.1118e-05,-2.30371e-05,3.76026e-05,-4.94575e-05,3.07045e-05,8.42185e-06,-1.59269e-05,2.94292e-05,0.000203541,-9.16091e-05,-0.000106788,-7.01812e-05,2.29967e-05,0.000123857,-2.67292e-05,-2.91601e-06,-1.2469e-05,1.77833e-05,-5.88716e-05,0.000203407,0.000119197,0.000115363,0.000150597,0.000173284,0.000114217,5.90011e-05
"SRR5353654",-4.02876e-05,3.14285e-05,-2.09894e-05,-3.76688e-05,-5.07773e-05,-1.79437e-05,3.83768e-05,-1.89106e-05,3.62976e-05,1.37868e-05,-2.70677e-05,-3.69363e-05,8.29788e-05,-4.05246e-05,-1.80521e-05,-1.99241e-05,2.0729e-05,2.84636e-05,-1.2163e-05,1.08246e-05,-6.34345e-06,1.54763e-05,-1.13977e-05,0.000109375,6.143e-05,4.1593e-05,4.29715e-05,7.74071e-05,3.88472e-05,2.30396e-05
"SRR5354446",-5.64539e-05,0.00118344,0.000231957,-0.000148067,-0.000891232,-0.000666688,0.000250845,-0.000355286,0.000207926,0.000871697,-0.000901903,-0.000713413,0.00181182,-0.00072602,7.11911e-05,-0.000141706,6.51827e-05,0.000642105,-0.000488852,-5.35739e-06,0.000310648,0.000825309,-0.000155707,0.00152323,0.000601064,0.000665562,0.00111953,0.00101059,0.000792927,0.00134338
"SRR5355737",-6.05974e-06,9.54936e-06,4.39455e-06,-5.40443e-06,-1.35277e-05,-7.81061e-06,2.97222e-06,-2.17823e-05,7.60157e-06,2.74723e-06,1.86578e-08,3.80885e-06,2.16704e-05,-9.83573e-06,-8.22565e-06,3.63972e-06,4.77408e-06,1.81795e-05,-1.27281e-05,-1.06473e-05,-8.53726e-06,-2.18471e-06,2.87431e-06,4.99751e-05,1.86793e-05,3.05712e-05,2.06779e-05,2.85829e-05,2.06754e-05,1.04909e-05
"SRR5354343",-8.06299e-05,0.000123694,-2.75456e-05,-6.78541e-05,-2.16315e-05,-3.89451e-05,7.41273e-05,-1.97014e-05,5.97001e-05,6.731e-05,-0.000146029,-7.75103e-05,0.000131826,-4.58845e-05,1.99605e-05,-5.38503e-05,7.59678e-05,0.000111433,-0.000100507,-2.36901e-06,1.94268e-05,5.36564e-05,-4.89369e-05,0.000267044,0.000197804,0.000216783,0.000203377,0.000141092,0.000185167,0.000111183
"SRR5355799",-4.48221e-05,9.00697e-05,-2.23808e-05,-4.81064e-05,-5.82561e-05,-7.63567e-05,3.94528e-05,-2.72929e-05,3.9581e-05,2.19179e-05,-5.00353e-05,-1.06411e-05,0.000127899,-9.37178e-05,-5.83015e-05,-7.6661e-05,1.98942e-06,4.9198e-05,-1.74914e-05,-4.60928e-05,-4.01711e-05,2.76653e-05,-1.0104e-05,0.000206444,9.12344e-05,7.76239e-05,0.000106761,0.000119553,0.000113367,7.6425e-05
"SRR5354521",-0.00027402,0.000391579,-8.96527e-05,-1.46834e-05,-0.000368298,-0.000230152,0.000188561,0.000326894,-0.000235603,0.000200051,-0.000257058,-0.000254752,0.000564201,-0.000446656,-0.000339809,-0.00075097,0.000342439,1.49167e-05,-3.13234e-05,-0.000118583,-1.58068e-05,0.000192844,-7.84445e-05,0.000790122,0.000371039,0.000651061,0.000488787,0.000832822,0.000537833,0.000229299
"SRR5353413",-6.99745e-06,3.46502e-05,-6.36241e-06,3.38314e-07,-2.00143e-05,-2.9479e-05,1.75542e-05,-5.48804e-06,1.89853e-05,-3.87811e-06,-1.52568e-05,-1.17382e-05,5.67511e-05,-1.4909e-05,-2.0676e-05,-3.79494e-05,1.98035e-05,2.87399e-05,-1.27267e-05,1.0856e-05,-1.11616e-05,1.76857e-05,-2.75906e-06,6.22946e-05,2.90993e-05,2.97849e-05,1.94136e-05,5.45815e-05,2.68452e-05,2.28587e-05
"SRR5355718",0.000131373,0.000121805,3.31814e-05,-0.000103809,-0.000152857,-6.25248e-05,7.30906e-05,-0.000394103,-1.01363e-05,-0.000166339,9.96965e-05,-8.44464e-05,0.000282685,-0.000198417,-0.000158378,2.08965e-05,-2.5341e-05,0.000162891,-8.15945e-05,-0.000109634,-4.73812e-05,4.56785e-05,0.000133919,0.000532301,0.000253515,0.00028102,0.000240994,0.000276294,0.000265342,0.000160744
"SRR5353881",-3.67318e-05,4.54302e-05,-1.92708e-05,-1.77443e-05,-2.66964e-05,-1.81658e-05,1.59728e-05,-1.70271e-05,3.62963e-05,3.68688e-06,-1.65248e-05,-1.58388e-05,4.78749e-05,-3.76241e-05,-2.47393e-05,-2.1465e-05,9.79455e-06,3.81589e-05,-1.63301e-05,-1.10449e-06,-3.67702e-07,1.16695e-05,-1.21449e-05,7.60308e-05,4.24636e-05,4.07255e-05,4.65393e-05,7.68628e-05,5.81226e-05,4.5955e-05
"SRR5353397",-1.46994e-05,1.90938e-05,-1.0002e-05,-8.30954e-06,-1.12746e-05,-7.0453e-06,5.43566e-06,4.69682e-07,1.62795e-05,2.83003e-06,-7.9365e-06,-7.72985e-06,1.89134e-05,-8.05713e-06,-1.28247e-05,-7.28983e-06,5.02179e-06,1.78137e-05,-1.16273e-06,-3.21919e-09,-1.44841e-06,9.09781e-06,-1.13917e-05,3.6315e-05,1.42924e-05,1.56204e-05,1.29489e-05,2.65176e-05,1.65013e-05,8.26308e-06
"SRR3986047",-4.06595e-06,5.14107e-05,-1.97839e-05,-2.11258e-05,-3.57949e-05,-4.60175e-05,3.3448e-05,-4.42819e-05,2.47435e-05,5.22616e-06,-2.54071e-05,-5.85697e-06,7.59525e-05,-3.47828e-05,-4.6839e-05,-5.33303e-05,8.40152e-06,4.49145e-05,-2.62316e-05,-1.05934e-05,-1.19842e-07,2.94748e-05,-1.82193e-05,8.0494e-05,4.00709e-05,6.04675e-05,6.22898e-05,9.16362e-05,2.62819e-05,4.62253e-05
"SRR5355701",-1.0557e-05,4.29755e-06,-5.3202e-06,-5.75733e-06,-2.97043e-05,-2.52318e-05,4.76946e-06,-2.16884e-05,-3.23992e-06,-5.49069e-06,-2.11605e-06,-1.93031e-07,2.95061e-05,-1.89179e-05,-1.883e-05,2.26731e-06,3.22553e-06,1.22066e-05,-2.42781e-06,-2.0182e-06,-1.28928e-05,-1.26009e-06,-5.91715e-06,6.64262e-05,1.98698e-05,4.23467e-05,3.85198e-05,3.81134e-05,2.6214e-05,2.84781e-05
"SRR5356084",0.000192271,0.000288526,5.111e-06,7.73585e-05,-0.000122256,-0.000301091,0.000138189,2.96511e-05,-1.74281e-05,-0.000147806,1.16416e-06,-0.000121511,0.000514065,-0.000130373,-0.000126433,-0.000278985,7.69855e-05,0.000176824,0.00022976,-0.000166008,-0.000117488,5.83208e-05,-0.000177861,0.000424615,0.000216231,0.000210423,0.000533058,0.000193276,0.000275064,0.00034789
"SRR5354590",-3.88564e-05,4.68733e-05,-3.04478e-05,-2.47114e-05,-1.4044e-05,-1.22371e-05,4.67275e-06,-6.85097e-06,-7.37982e-06,1.93957e-05,-5.59209e-05,-1.63493e-05,7.92314e-05,-7.15934e-05,-7.04345e-06,-3.08842e-05,3.53184e-05,4.66998e-05,-4.91681e-05,-1.53744e-05,8.08497e-06,1.50954e-06,-4.91444e-06,0.000148359,7.91698e-05,0.000104647,5.81819e-05,0.000102853,8.01342e-05,6.30736e-05
"SRR5355890",-5.7125e-05,0.000111406,-4.9538e-05,-4.65088e-05,5.22526e-05,-5.97253e-05,-8.16401e-06,-2.89129e-05,0.000106086,9.41303e-05,-5.43139e-05,-8.46711e-06,0.000148697,-0.000132932,-6.5739e-05,-6.0017e-05,1.54797e-06,8.30753e-05,-7.61295e-06,3.12059e-05,-2.36776e-05,4.61407e-05,4.76691e-05,0.000223899,9.2812e-05,0.000134942,0.000133349,0.000142889,4.59139e-05,3.28949e-05
"SRR5353657",-5.55076e-05,6.45913e-05,-4.25608e-05,-1.09747e-05,-4.08407e-05,-1.7804e-05,4.37812e-05,2.16591e-05,5.02894e-05,-6.09104e-06,-5.57758e-05,-3.08632e-05,0.000100088,-3.64566e-05,-2.83882e-05,-4.26282e-05,5.93671e-06,7.50867e-05,-1.49797e-05,1.57744e-05,-4.71421e-07,2.13032e-05,-4.14251e-05,0.000142616,0.000113383,6.30356e-05,5.20071e-05,0.000105309,8.28106e-05,6.67152e-05
"SRR3986184",-4.67786e-07,-3.32577e-07,1.79723e-06,-6.519e-06,-5.43866e-06,-1.4099e-06,4.24433e-06,7.46377e-07,4.38307e-06,3.44593e-06,-7.98098e-06,-8.79278e-06,1.36195e-05,-3.072e-06,-4.16456e-06,-1.45255e-06,2.36127e-07,3.50669e-06,5.2524e-06,-3.28581e-07,1.41766e-06,8.03723e-06,2.52648e-06,2.01774e-05,8.13191e-06,1.24938e-05,1.25213e-05,1.04793e-05,2.1449e-06,7.6538e-06
"SRR5353666",-1.65692e-05,4.46365e-05,-3.39609e-06,-1.80553e-05,-3.53422e-05,-2.08036e-05,1.49425e-05,-5.26025e-06,6.34595e-05,2.0246e-05,-1.33645e-05,-4.10306e-05,5.2794e-05,-5.93486e-05,-4.08652e-05,-3.18823e-05,4.08191e-05,2.07732e-05,6.39394e-06,-8.60653e-06,-7.63163e-06,2.32256e-05,-6.23637e-05,9.16658e-05,3.64691e-05,5.40886e-05,4.30584e-05,5.43578e-05,8.59026e-05,4.06816e-05
"SRR5354015",-0.00505995,0.0042471,-0.00582844,-0.00409224,-0.010218,-0.00151132,-0.00448332,-0.00355575,0.000558462,0.00408764,-0.00232574,-0.00529296,0.0138327,-0.00112376,1.6471e-05,-0.00342102,0.00733855,0.00913531,-0.00301447,0.00564515,0.00103848,-0.00818061,-0.000716727,0.00162106,0.00794407,0.0108627,0.00403932,0.00385479,-0.000133469,0.00715358
"SRR5353669",-1.21943e-05,1.98742e-05,-4.59085e-06,-3.72847e-06,-5.85792e-06,-1.3653e-05,8.98489e-06,-5.49559e-07,2.37931e-05,3.68946e-07,-1.61644e-05,-1.25796e-05,2.46992e-05,-2.11737e-05,-2.27579e-05,-1.78617e-05,1.25269e-05,2.09892e-05,-9.21375e-06,-2.14331e-06,9.5619e-06,1.00071e-05,-1.87903e-05,5.56233e-05,3.35489e-05,2.07861e-05,1.50498e-05,2.66101e-05,3.59502e-05,2.09803e-05
"SRR5353721",-6.71044e-06,1.01171e-05,-1.91011e-06,-1.38016e-06,-7.35554e-06,-5.2908e-06,5.60256e-06,1.44495e-06,8.22744e-06,3.9716e-06,-7.30686e-06,-4.63963e-06,7.5946e-06,-5.7789e-06,-1.08613e-05,-2.18942e-06,2.64656e-06,1.3231e-05,-9.07551e-06,1.88403e-06,-4.49035e-06,4.37506e-06,-7.21959e-06,2.0602e-05,1.01377e-05,8.13328e-06,5.87999e-06,1.62097e-05,1.16623e-05,1.02629e-05
"SRR5353515",-9.91186e-06,1.38297e-05,-5.37001e-06,-3.82023e-06,-8.06506e-06,-7.79401e-06,6.77154e-06,-3.87986e-06,1.049e-05,5.05009e-06,-8.25189e-06,-7.39966e-06,1.38986e-05,-7.87064e-06,-6.99627e-06,-9.9058e-06,8.46734e-06,9.93159e-06,1.09631e-06,2.36474e-06,7.12269e-07,3.19286e-06,-6.2398e-06,2.6566e-05,1.82361e-05,8.41485e-06,7.73526e-06,2.28437e-05,1.20139e-05,1.35058e-05
"SRR5355467",-3.26471e-05,3.35123e-05,-8.86458e-06,-2.31248e-05,-3.40931e-05,-7.66303e-05,-1.03011e-05,-3.37954e-05,4.70944e-05,-9.00351e-06,-3.16034e-05,1.52712e-05,0.000111494,-9.22337e-05,-5.82108e-05,-2.98956e-05,1.65353e-05,4.94398e-05,-9.88729e-06,-5.6338e-06,-2.67326e-05,-3.41556e-06,3.01823e-05,0.000158137,7.31426e-05,6.71632e-05,7.02694e-05,9.37111e-05,9.00918e-05,5.83733e-05
"SRR5355659",-1.04643e-05,2.00356e-06,2.72477e-05,-1.40345e-05,-4.10821e-05,-3.3867e-05,-1.42364e-05,-4.91264e-05,8.0944e-07,-3.09042e-05,-3.75321e-05,4.30051e-06,9.12114e-05,-2.44977e-05,-2.92652e-05,-1.08718e-05,-2.05679e-05,6.18886e-05,-2.10489e-05,2.33168e-06,-4.71002e-05,5.14114e-06,-1.1886e-05,0.000122081,3.25787e-05,7.22983e-05,6.05548e-05,5.34292e-05,5.51933e-05,4.00202e-05
"SRR5354092",-2.64493e-05,7.69584e-05,-3.59018e-05,-3.32766e-06,-2.35573e-05,-3.53032e-05,8.16712e-06,-3.84777e-05,5.34055e-05,5.79429e-06,-2.38998e-05,1.77676e-05,0.00010964,-5.82431e-05,-7.46315e-05,-2.21825e-05,2.57902e-05,0.000101233,1.29777e-05,2.93476e-05,7.91316e-07,3.2611e-05,2.53361e-06,0.000181114,8.4682e-05,6.24005e-05,9.88291e-05,0.000117064,6.35454e-05,7.4085e-05
"SRR5354827",-4.5131e-06,2.18038e-05,-2.22383e-05,2.24878e-07,-2.25912e-05,-3.23986e-06,8.93162e-06,-2.55219e-06,1.37064e-05,6.69369e-06,-1.49318e-05,-1.98501e-05,4.90482e-05,-1.97767e-05,-9.68926e-06,-1.37849e-05,1.9971e-06,1.98112e-05,4.86445e-06,-1.21905e-05,-6.68083e-06,7.39603e-06,1.0432e-05,5.44e-05,3.59043e-05,2.51781e-05,3.6435e-05,3.35807e-05,1.57836e-05,1.46756e-05
